,pmid,start,end,tag,text,source,correct,error_type,annotator
4389,27185164,1288,1291,Sample Size,208,model,n,wrong label,ccurtis
4390,27185164,1304,1307,Sample Size,205,human,y,,ccurtis
4391,27185164,1352,1364,Outcome (Study Endpoint),Predose FEV1,human,y,,ccurtis
4392,27185164,1352,1374,Outcome (Study Endpoint),Predose FEV1 increased,model,n,too much,ccurtis
4393,27185164,1397,1404,Group Name,FP/FORM,human,n,wrong label,ccurtis
4394,27185164,1454,1460,Group Name,FP/SAL,human,n,wrong label,ccurtis
4395,27185164,1492,1499,Group Name,FP/FORM,human,n,wrong label,ccurtis
4396,27185164,1519,1525,Group Name,FP/SAL,human,n,wrong label,ccurtis
4397,27185164,1527,1571,Type of Quant. Measure,least squares (LS) mean treatment difference,model,y,,ccurtis
4398,27185164,1573,1579,Quantitative Measurement,-0.031,model,y,,ccurtis
4399,27185164,1844,1851,Group Name,FP/FORM,human,n,wrong label,ccurtis
4400,27185164,1903,1910,Group Name,FP/FORM,human,n,wrong label,ccurtis
4401,27298379,80,89,Disease/Condition of Interest,cirrhosis,human,y,wrong label,stan
4402,27298379,185,210,Disease/Condition of Interest,large oesophageal varices,model,y,,stan
4403,27298379,313,323,Group Characteristic,cirrhotics,model,y,,stan
4404,27298379,329,354,Group Characteristic,small oesophageal varices,model,y,,stan
4405,27298379,416,423,Group Name,placebo,model,y,,stan
4406,27298379,464,466,Follow-up period,24,model,n,too little,stan
4407,27298379,464,473,Follow-up period,24 months,human,y,,stan
4408,27298379,1025,1032,Group Name,placebo,model,y,,stan
4409,27298379,1063,1067,Type of Quant. Measure,mean,human,y,,stan
4410,27298379,1063,1108,Outcome (Study Endpoint),mean time of non-progression to large varices,model,n,multiple entities,stan
4411,27298379,1068,1108,Outcome (Study Endpoint),time of non-progression to large varices,human,n,too much,stan
4412,27298379,1251,1268,Outcome (Study Endpoint),reduction of HVPG,model,n,too much,stan
4413,27298379,1264,1268,Outcome (Study Endpoint),HVPG,human,y,,stan
4414,27541383,183,210,Group Characteristic,diabetic painful neuropathy,human,n,wrong label,cjackson
4415,27541383,212,215,Disease/Condition of Interest,DPN,model,y,,cjackson
4416,27541383,520,544,Drug Intervention,tricyclic antidepressant,model,y,,cjackson
4417,27541383,546,553,Drug Intervention,opioids,model,y,,cjackson
4418,27541383,555,565,Drug Intervention,duloxetine,model,y,,cjackson
4419,27541383,567,577,Drug Intervention,gabapentin,model,y,,cjackson
4420,27541383,579,589,Drug Intervention,pregabalin,model,y,,cjackson
4421,27541383,594,603,Drug Intervention,lidocaine,model,y,,cjackson
4422,27541383,838,842,Group Name,mono,human,n,not needed,cjackson
4423,27541383,838,858,Group Name,mono-pharmacotherapy,model,y,,cjackson
4424,27541383,879,890,Group Name,combination,human,n,not needed,cjackson
4425,27541383,879,906,Group Name,combination pharmacotherapy,model,y,,cjackson
4426,27541383,1256,1274,Outcome (Study Endpoint),total cost of care,model,n,too much,cjackson
4427,27624700,32,34,Type of Quant. Measure,HR,model,y,,ccurtis
4428,27624700,86,115,Disease/Condition of Interest,diffuse large B-cell lymphoma,model,y,,hcho
4429,27624700,157,186,Disease/Condition of Interest,diffuse large B-cell lymphoma,model,y,,hcho
4430,27624700,173,175,Type of Quant. Measure,HR,model,y,,ccurtis
4431,27624700,184,190,Type of Quant. Measure,95% CI,model,y,,ccurtis
4432,27624700,188,193,Disease/Condition of Interest,DLBCL,model,y,,hcho
4433,27624700,233,235,Type of Quant. Measure,HR,model,y,,ccurtis
4434,27624700,244,250,Type of Quant. Measure,95% CI,model,y,,ccurtis
4435,27624700,290,292,Type of Quant. Measure,HR,model,y,,ccurtis
4436,27624700,301,307,Type of Quant. Measure,95% CI,model,y,,ccurtis
4437,27624700,339,344,Group Characteristic,DLBCL,model,n,wrong label,hcho
4438,27624700,365,367,Type of Quant. Measure,HR,model,y,,ccurtis
4439,27624700,376,382,Type of Quant. Measure,95% CI,model,y,,ccurtis
4440,27624700,386,395,Drug Intervention,rituximab,model,y,,hcho
4441,27624700,468,484,Outcome (Study Endpoint),Bone involvement,model,y,,ccurtis
4442,27624700,486,488,Type of Quant. Measure,HR,model,y,,ccurtis
4443,27624700,493,514,Group Characteristic,newly diagnosed DLBCL,model,n,wrong label,hcho
4444,27624700,497,503,Type of Quant. Measure,95% CI,model,y,,ccurtis
4445,27624700,542,544,Type of Quant. Measure,HR,model,y,,ccurtis
4446,27624700,554,560,Type of Quant. Measure,95% CI,model,y,,ccurtis
4447,27624700,578,595,Outcome (Study Endpoint),renal involvement,model,y,,ccurtis
4448,27624700,597,599,Type of Quant. Measure,HR,model,y,,ccurtis
4449,27624700,609,615,Type of Quant. Measure,95% CI,model,y,,ccurtis
4450,27624700,809,825,Drug Intervention,cyclophosphamide,model,y,,hcho
4451,27624700,827,838,Drug Intervention,doxorubicin,model,y,,hcho
4452,27624700,840,851,Drug Intervention,vincristine,model,y,,hcho
4453,27624700,1004,1029,Group Characteristic,high risk for CNS relapse,human,y,,hcho
4454,27624700,1005,1010,Disease/Condition of Interest,DLBCL,model,y,,ccurtis
4455,27624700,1382,1384,Quantitative Measurement,25,human,y,,hcho
4456,27624700,1570,1574,Group Name,CHOP,human,n,too little,hcho
4457,27624700,1570,1580,Group Name,CHOP group,model,y,,hcho
4458,27624700,1593,1599,Group Name,R-CHOP,human,n,too little,hcho
4459,27624700,1593,1605,Group Name,R-CHOP group,model,y,,hcho
4460,27809351,135,142,Group Name,placebo,human,n,too little,eduvaris
4461,27809351,308,317,Drug Intervention,memantine,human,y,,eduvaris
4462,27809351,384,393,Sample Size,Sixty-six,model,n,not needed,eduvaris
4463,27809351,428,446,Group Characteristic,moderate-to-severe,model,y,,eduvaris
4464,27809351,428,472,Group Characteristic,moderate-to-severe major depressive disorder,human,n,multiple entities,eduvaris
4465,27809351,447,472,Disease/Condition of Interest,major depressive disorder,model,y,,eduvaris
4466,27809351,665,667,Units,mg,model,y,,eduvaris
4467,27809351,665,671,Units,mg/day,human,n,multiple entities,eduvaris
4468,27809351,668,671,Intervention Frequency,day,model,y,,eduvaris
4469,27809351,678,688,Non-Study Drug,sertraline,human,y,wrong label,eduvaris
4470,27809351,694,696,Units,mg,model,y,,eduvaris
4471,27809351,694,700,Units,mg/day,human,n,multiple entities,eduvaris
4472,27809351,697,700,Intervention Frequency,day,model,y,,eduvaris
4473,27809351,718,728,Drug Intervention,sertraline,model,n,wrong label,eduvaris
4474,27809351,734,736,Units,mg,model,y,,eduvaris
4475,27809351,734,740,Units,mg/day,human,n,multiple entities,eduvaris
4476,27809351,737,740,Intervention Frequency,day,model,y,,eduvaris
4477,27809351,1064,1074,Outcome (Study Endpoint),HDRS score,model,y,,eduvaris
4478,27809351,1076,1092,Type of Quant. Measure,"F (2·09, 125·67)",human,n,multiple entities,eduvaris
4479,27809351,1135,1146,Outcome (Study Endpoint),improvement,human,n,not needed,eduvaris
4480,27809351,1300,1309,Group Name,memantine,human,n,wrong label,eduvaris
4481,27809351,1356,1388,Outcome (Study Endpoint),more rapid response to treatment,model,n,too much,eduvaris
4482,27809351,1361,1388,Outcome (Study Endpoint),rapid response to treatment,human,n,too much,eduvaris
4483,27809351,1607,1621,Group Name,placebo groups,human,y,,eduvaris
4484,27809351,1634,1643,Type of Quant. Measure,Cohen's d,human,y,,eduvaris
4485,27831828,156,162,Disease/Condition of Interest,asthma,model,y,,stan
4486,27831828,263,273,Group Characteristic,caregivers,human,y,,stan
4487,27831828,277,285,Group Characteristic,children,human,n,wrong label,stan
4488,27831828,668,676,Group Characteristic,children,human,n,,stan
4489,27831828,695,712,Group Characteristic,mean = 10.6 ± 2.9,model,n,wrong label,stan
4490,27831828,715,725,Group Characteristic,56.6% male,human,n,wrong label,stan
4491,27831828,727,742,Group Characteristic,70.6% Caucasian,human,n,wrong label,stan
4492,27831828,778,780,Group Name,MD,model,n,wrong label,stan
4493,27831828,833,850,Outcome (Study Endpoint),mean total PACQLQ,human,n,multiple entities,stan
4494,27831828,838,850,Outcome (Study Endpoint),total PACQLQ,model,y,,stan
4495,27831828,899,900,Type of Quant. Measure,F,model,y,,stan
4496,27831828,922,953,Outcome (Study Endpoint),Total scores at the first visit,human,y,,stan
4497,27831828,1098,1104,Outcome (Study Endpoint),PACQLQ,model,n,too little,stan
4498,27831828,1098,1123,Outcome (Study Endpoint),PACQLQ emotional function,human,y,,stan
4499,27831828,1105,1123,Outcome (Study Endpoint),emotional function,model,n,too little,stan
4500,27831828,1125,1126,Type of Quant. Measure,F,model,y,,stan
4501,27831828,1304,1305,Type of Quant. Measure,r,model,y,,stan
4502,27831828,1330,1363,Outcome (Study Endpoint),fewer days/month of albuterol use,model,n,too much,stan
4503,27831828,1336,1363,Outcome (Study Endpoint),days/month of albuterol use,human,y,,stan
4504,27831828,1365,1366,Type of Quant. Measure,r,model,y,,stan
4505,27831828,1408,1409,Type of Quant. Measure,r,model,y,,stan
4506,27904973,60,86,Drug Intervention,CYP3A4-metabolized statins,human,y,,cjackson
4507,27904973,107,141,Disease/Condition of Interest,percutaneous coronary intervention,model,y,,cjackson
4508,27904973,224,235,Drug Intervention,clopidogrel,human,y,,cjackson
4509,27904973,327,340,Drug Intervention,clopidogrel's,human,n,not needed,cjackson
4510,27904973,424,449,Drug Intervention,CYP3A4-metabolized statin,human,y,,cjackson
4511,27904973,540,574,Non-Pharmaceutical Intervention,percutaneous coronary intervention,human,n,wrong label,cjackson
4512,27904973,738,763,Drug Intervention,CYP3A4-metabolized statin,human,y,too little,cjackson
4513,27904973,1125,1135,Outcome (Study Endpoint),PRU values,human,y,,cjackson
4514,27904973,1154,1161,Group Name,group A,human,y,,cjackson
4515,27904973,1166,1175,Outcome (Study Endpoint),decreased,model,n,not needed,cjackson
4516,27904973,1193,1200,Group Name,group B,human,y,,cjackson
4517,27904973,1295,1321,Group Characteristic,high PRU value at baseline,human,y,,cjackson
4518,27904973,1584,1610,Drug Intervention,CYP3A4-metabolized statins,human,y,,cjackson
4519,27904973,1657,1668,Drug Intervention,clopidogrel,human,y,,cjackson
4520,27904973,1732,1745,Drug Intervention,clopidogrel's,human,n,not needed,cjackson
4521,28122793,64,68,Intervention Administration,oral,human,y,,hcho
4522,28122793,69,82,Drug Intervention,antiplatelets,human,y,,hcho
4523,28122793,230,234,Intervention Administration,oral,human,y,,hcho
4524,28122793,230,247,Drug Intervention,oral antiplatelet,model,n,multiple entities,hcho
4525,28122793,235,247,Drug Intervention,antiplatelet,human,y,,hcho
4526,28122793,271,279,Follow-up period,one-year,model,y,,hcho
4527,28122793,311,334,Disease/Condition of Interest,acute coronary syndrome,human,y,,hcho
4528,28122793,336,339,Disease/Condition of Interest,ACS,model,y,,hcho
4529,28122793,481,491,Group Characteristic,discharged,model,n,too little,hcho
4530,28122793,481,531,Group Characteristic,discharged from a hospital in Belgium after an ACS,human,y,,hcho
4531,28122793,528,531,Group Characteristic,ACS,model,n,too little,hcho
4532,28122793,532,567,Group Characteristic,between 1 July 2012 and 1 June 2013,model,n,too little,hcho
4533,28122793,540,567,Study Years,1 July 2012 and 1 June 2013,human,n,wrong label,hcho
4534,28122793,659,662,Sample Size,671,model,y,,hcho
4535,28122793,871,887,Outcome (Study Endpoint),still using OAPs,model,y,,hcho
4536,28122793,925,927,Quantitative Measurement,92,model,y,,hcho
4537,28122793,929,931,Quantitative Measurement,89,model,y,,hcho
4538,28122793,933,935,Quantitative Measurement,83,model,y,,hcho
4539,28122793,941,944,Quantitative Measurement,73%,model,y,,hcho
4540,28122793,1013,1022,Drug Intervention,prasugrel,model,y,,hcho
4541,28122793,1026,1036,Drug Intervention,ticagrelor,model,y,,hcho
4542,28122793,1074,1116,Outcome (Study Endpoint),ST-segment elevation myocardial infarction,human,n,wrong label,hcho
4543,28122793,1118,1123,Group Characteristic,STEMI,model,y,,hcho
4544,28122793,1152,1161,Group Characteristic,non-STEMI,model,y,,hcho
4545,28122793,1285,1308,Outcome (Study Endpoint),mean treatment duration,human,n,multiple entities,hcho
4546,28122793,1313,1327,Quantitative Measurement,197.0 ± 125.18,model,y,,hcho
4547,28122793,1328,1332,Units,days,model,y,,hcho
4548,28355356,11,21,Drug Intervention,tacrolimus,model,y,,ccurtis
4549,28355356,142,145,Drug Intervention,TAC,model,y,,ccurtis
4550,28355356,203,236,Disease/Condition of Interest,idiopathic membranous nephropathy,model,y,,ccurtis
4551,28355356,238,241,Disease/Condition of Interest,IMN,model,y,,ccurtis
4552,28355356,270,287,Group Characteristic,biopsy-proven IMN,human,n,too much,ccurtis
4553,28355356,374,377,Drug Intervention,TAC,model,y,,ccurtis
4554,28355356,446,451,Intervention Frequency,daily,model,y,,ccurtis
4555,28355356,470,473,Drug Intervention,CYC,model,y,,ccurtis
4556,28355356,644,647,Outcome (Study Endpoint),1st,human,n,wrong label,ccurtis
4557,28355356,657,661,Quantitative Measurement,19.7,human,n,too little,ccurtis
4558,28355356,657,662,Quantitative Measurement,19.7%,model,y,,ccurtis
4559,28355356,661,662,Units,%,human,n,too little,ccurtis
4560,28355356,672,675,Outcome (Study Endpoint),2nd,human,n,wrong label,ccurtis
4561,28355356,685,689,Quantitative Measurement,38.5,human,n,too little,ccurtis
4562,28355356,685,690,Quantitative Measurement,38.5%,model,y,,ccurtis
4563,28355356,689,690,Units,%,human,n,too little,ccurtis
4564,28355356,700,703,Outcome (Study Endpoint),3rd,human,n,wrong label,ccurtis
4565,28355356,713,717,Quantitative Measurement,59.0,human,n,too little,ccurtis
4566,28355356,713,718,Quantitative Measurement,59.0%,model,y,,ccurtis
4567,28355356,717,718,Units,%,human,n,too little,ccurtis
4568,28355356,752,791,Outcome (Study Endpoint),daily urinary protein and serum albumin,human,n,too much,ccurtis
4569,28355356,799,802,Group Name,TAC,model,y,,ccurtis
4570,28355356,856,859,Group Name,CYC,model,y,,ccurtis
4571,28355356,944,983,Outcome (Study Endpoint),daily urinary protein and serum albumin,human,n,too much,ccurtis
4572,28355356,1066,1078,Outcome (Study Endpoint),relapse rate,human,y,,ccurtis
4573,28355356,1117,1121,Quantitative Measurement,12.0,human,n,too little,ccurtis
4574,28355356,1117,1122,Quantitative Measurement,12.0%,model,y,,ccurtis
4575,28355356,1121,1122,Units,%,human,n,too little,ccurtis
4576,28528780,268,299,Group Characteristic,nonvalvular atrial fibrillation,human,n,wrong label,eduvaris
4577,28528780,301,305,Disease/Condition of Interest,NVAF,model,y,,eduvaris
4578,28528780,390,398,Drug Intervention,apixaban,human,y,,eduvaris
4579,28528780,403,406,Drug Intervention,VKA,human,y,,eduvaris
4580,28528780,410,430,Group Characteristic,German NVAF patients,human,n,not needed,eduvaris
4581,28528780,532,547,Group Characteristic,newly-initiated,model,n,not needed,eduvaris
4582,28528780,551,559,Drug Intervention,apixaban,human,y,,eduvaris
4583,28528780,574,600,Study Years,January 2013 to March 2015,model,n,not needed,eduvaris
4584,28528780,980,988,Drug Intervention,Apixaban,human,y,,eduvaris
4585,28528780,993,996,Drug Intervention,VKA,human,y,,eduvaris
4586,28528780,1322,1330,Group Name,apixaban,human,n,wrong label,eduvaris
4587,28528780,1339,1342,Group Name,VKA,human,n,wrong label,eduvaris
4588,28528780,1407,1413,Outcome (Study Endpoint),Hazard,model,n,not needed,eduvaris
4589,28528780,1407,1439,Outcome (Study Endpoint),Hazard of the composite endpoint,human,n,wrong label,eduvaris
4590,28528780,1463,1471,Group Name,apixaban,human,n,wrong label,eduvaris
4591,28528780,1476,1479,Group Name,VKA,human,n,wrong label,eduvaris
4592,28528780,1514,1530,Outcome (Study Endpoint),Ischaemic stroke,model,n,too little,eduvaris
4593,28528780,1514,1537,Outcome (Study Endpoint),Ischaemic stroke and MI,human,y,,eduvaris
4594,28528780,1535,1537,Outcome (Study Endpoint),MI,model,n,too little,eduvaris
4595,28528780,1614,1622,Group Name,apixaban,human,n,wrong label,eduvaris
4596,28528780,1627,1630,Group Name,VKA,human,n,wrong label,eduvaris
4597,28528780,1766,1774,Drug Intervention,Apixaban,human,y,,eduvaris
4598,28528780,1779,1782,Drug Intervention,VKA,human,y,,eduvaris
4599,28528780,2014,2022,Drug Intervention,apixaban,human,y,,eduvaris
4600,28528780,2065,2073,Drug Intervention,apixaban,human,y,,eduvaris
4601,28606123,17,27,Disease/Condition of Interest,restenosis,model,y,,stan
4602,28606123,34,56,Non-Pharmaceutical Intervention,coronary artery bypass,model,y,,stan
4603,28606123,454,458,Drug Intervention,t-PA,model,y,,stan
4604,28606123,472,484,Group Name,conventional,model,n,wrong label,stan
4605,28606123,935,957,Outcome (Study Endpoint),mean stenosis severity,model,n,multiple entities,stan
4606,28606123,935,986,Outcome (Study Endpoint),mean stenosis severity of the saphenous vein grafts,human,n,multiple entities,stan
4607,28606123,1004,1014,Group Name,t-PA group,model,y,,stan
4608,28606123,1033,1051,Group Name,conventional group,model,y,,stan
4609,28606123,1168,1180,Outcome (Study Endpoint),patency rate,model,y,,stan
4610,28606123,1168,1194,Outcome (Study Endpoint),patency rate of the grafts,human,n,multiple entities,stan
4611,28929323,22,37,Disease/Condition of Interest,antidepressants,model,n,not needed,cjackson
4612,28929323,53,63,Disease/Condition of Interest,non-cancer,model,n,wrong label,cjackson
